time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
92940,0.012030000000000001,0.26317471071020843,0,0.19185577681746108,49.998934426227834,0.064166996092028208,49.998934426230363,49.99893442623037,49.998934426230377,49.998934426230399,49.998934426230392,49.998934426230441,49.998934426230448,49.99893442623047,49.998934426230399,49.998934426230193,49.998934426229766,49.998934426229233,49.998934426227947,,,,,,,,,0.26317471071020843,0.26233519262228167,0.25981071591217619,0.25558226575392801,0.24961364604882583,0.24184332364752639,0.23216937388349471,0.22042106916626353,0.20630107740291884,0.18925213750628936,0.16808091182356816,0.13942307436182202,0.073540989455942729,,,,,,,,
93000,0.012030000000000001,0.26299374995588554,0,0.19174272406115256,49.998934426227763,0.064141943773664098,49.998934426230392,49.998934426230399,49.998934426230392,49.998934426230377,49.998934426230328,49.998934426230321,49.998934426230278,49.998934426230242,49.998934426230143,49.998934426230051,49.998934426229745,49.998934426229006,49.998934426227791,,,,,,,,,0.26299374995588554,0.26215513532563423,0.25963336629398781,0.25540942075834294,0.24944709337880636,0.24168484492249792,0.23202075702426014,0.22028413774138186,0.20617775358947912,0.18914458059674399,0.16799186383935327,0.13935701476777726,0.073514534510577004,,,,,,,,
93060,0.012030000000000001,0.26281312569844628,0,0.19162987096414888,49.998934426230576,0.06411695644354945,49.998934426230321,49.998934426230356,49.998934426230306,49.998934426230257,49.998934426230221,49.998934426230186,49.998934426230122,49.998934426230065,49.998934426230022,49.998934426230107,49.998934426230342,49.998934426230662,49.998934426230598,,,,,,,,,0.26281312569844628,0.26197541259254264,0.25945634545514862,0.25523689495292912,0.24928084657631561,0.24152665509735327,0.231872408542491,0.22014745068134001,0.2060546466237502,0.18903720930656651,0.16790296585018394,0.13929106297665395,0.073488134578142697,,,,,,,,
93120,0.012030000000000001,0.26263283703657347,0,0.19151721700868729,49.998934426229702,0.06409203388921747,49.998934426230221,49.998934426230235,49.998934426230214,49.998934426230186,49.998934426230171,49.998934426230178,49.998934426230164,49.99893442623015,49.998934426230065,49.998934426229944,49.998934426229638,49.998934426229212,49.998934426229688,,,,,,,,,0.26263283703657347,0.2617960235273441,0.25927965251689045,0.2550646874868574,0.2491149048291936,0.24136875340891281,0.23172432773379095,0.22001100734976289,0.20593175594617638,0.18893002316209853,0.16781421747942268,0.13922521872427721,0.073461789483099393,,,,,,,,
93180,0.012030000000000001,0.26245288307198977,0,0.19140476167869458,49.998934426230939,0.064067175898816983,49.998934426230164,49.9989344262302,49.998934426230143,49.998934426230129,49.998934426230086,49.998934426230036,49.998934426229987,49.998934426229894,49.998934426229852,49.998934426229873,49.998934426230008,49.998934426230434,49.998934426230946,,,,,,,,,0.26245288307198977,0.26161696723739464,0.25910328660340454,0.25489279751215943,0.24894926732800371,0.24121113909654593,0.23157651389610207,0.21987480711237392,0.2058090809990484,0.18882302169127632,0.16772561835170913,0.13915948174721318,0.073435499050438446,,,,,,,,
93240,0.012030000000000001,0.26227326290948799,0,0.19129250445980633,49.998934426229127,0.064042382261128017,49.998934426230079,49.9989344262301,49.998934426230079,49.998934426230065,49.998934426230022,49.998934426230079,49.9989344262301,49.998934426230178,49.998934426230214,49.998934426230235,49.998934426230086,49.998934426229731,49.998934426229134,,,,,,,,,0.26227326290948799,0.26143824283310113,0.25892724684187174,0.25472122418375648,0.2487839332660606,0.24105381140219706,0.23142896632972901,0.21973884933701665,0.20568662122652312,0.1887162044236454,0.16763716809296719,0.13909385178278119,0.073409263105705558,,,,,,,,
93300,0.012030000000000001,0.26209397565683046,0,0.19118044483931235,49.998934426226526,0.064017652765556432,49.998934426230086,49.9989344262301,49.998934426230093,49.998934426230058,49.998934426230022,49.998934426230001,49.998934426229887,49.99893442622966,49.998934426229297,49.998934426228779,49.998934426228104,49.998934426227379,49.998934426226548,,,,,,,,,0.26209397565683046,0.26125984942781938,0.25875153236236437,0.25454996665936369,0.24861890183933913,0.24089676957030035,0.2312816843372614,0.2196031333935867,0.2055643760745636,0.18860957089030594,0.16754886633035868,0.13902832856903391,0.073383081474992368,,,,,,,,
93360,0.012030000000000001,0.26191502042481302,0,0.19106858230619342,49.998934426231926,0.06399298720217457,49.99893442622993,49.998934426229937,49.998934426229859,49.998934426229788,49.998934426229667,49.998934426229546,49.998934426229376,49.998934426229198,49.998934426229106,49.998934426229191,49.998934426229575,49.998934426230413,49.99893442623187,,,,,,,,,0.26191502042481302,0.26108178613791944,0.25857614229790754,0.25437902409955143,0.24845417224653199,0.24074001284783422,0.23113466722362294,0.21946765865407572,0.20544234499097846,0.18850312062394567,0.16746071269230553,0.13896291184477697,0.073356953984973564,,,,,,,,
93420,0.012030000000000001,0.2617363963272164,0,0.19095691635109632,49.998934426227812,0.063968385361693691,49.998934426229646,49.998934426229646,49.998934426229603,49.998934426229575,49.998934426229518,49.998934426229518,49.998934426229475,49.998934426229489,49.998934426229432,49.998934426229361,49.998934426229098,49.99893442622858,49.998934426227819,,,,,,,,,0.2617363963272164,0.26090405208273593,0.25840107578443344,0.25420839566769882,0.24828974368900583,0.24058354048427935,0.23098791429603416,0.21933242449253904,0.20532052742539345,0.18839685315881197,0.16737270680846575,0.13889760134956181,0.073330880462893364,,,,,,,,
93480,0.012030000000000001,0.26155810248086991,0,0.19084544646637025,49.998934426227166,0.063943847035526649,49.998934426229539,49.998934426229546,49.998934426229511,49.998934426229489,49.998934426229404,49.99893442622934,49.998934426229241,49.998934426229042,49.998934426228786,49.998934426228502,49.998934426228097,49.998934426227464,49.998934426227116,,,,,,,,,0.26155810248086991,0.26072664638463233,0.25822633196084166,0.25403808053005383,0.248125615370859,0.24042735173167279,0.23084142486406237,0.21919743028514088,0.20519892282929117,0.18829076803074493,0.16728484830975615,0.1388323968237053,0.073304860736605054,,,,,,,,
93540,0.012030000000000001,0.26138013800545945,0,0.190734172145961,49.998934426224871,0.063919372015727408,49.99893442622934,49.998934426229319,49.998934426229283,49.998934426229205,49.998934426229042,49.998934426228871,49.998934426228573,49.998934426228189,49.998934426227621,49.99893442622691,49.998934426226036,49.998934426225148,49.998934426224842,,,,,,,,,0.26138013800545945,0.26054956816880959,0.25805190996881455,0.25386807785555277,0.2479617864987487,0.24027144584444712,0.23069519823947279,0.21906267541002145,0.2050775306558944,0.18818486477707513,0.16719713682826973,0.13876729800824603,0.073278894634533881,,,,,,,,
93600,0.012030000000000001,0.26120250202375378,0,0.19062309288553841,49.998934426226491,0.063894960095066636,49.998934426228871,49.998934426228864,49.998934426228779,49.998934426228629,49.998934426228402,49.998934426228189,49.998934426227962,49.998934426227713,49.998934426227507,49.998934426227429,49.998934426227407,49.998934426227294,49.998934426226519,,,,,,,,,0.26120250202375378,0.26037281656353078,0.25787780895303397,0.2536983868160323,0.2477982562820934,0.24011582207961871,0.23054923373640332,0.21892815924745374,0.20495635036030432,0.18807914293673977,0.1671095719973657,0.13870230464500471,0.073252981985735571,,,,,,,,
93660,0.012030000000000001,0.2610251936613821,0,0.19051220818237349,49.998934426226363,0.063870611066981386,49.998934426228367,49.998934426228367,49.998934426228303,49.998934426228203,49.998934426228097,49.998934426227976,49.998934426227869,49.998934426227727,49.998934426227549,49.998934426227393,49.99893442622713,49.998934426226754,49.998934426226363,,,,,,,,,0.2610251936613821,0.26019639069990141,0.2577040280609692,0.25352900658602212,0.24763502393287506,0.23996047969660345,0.23040353067119482,0.21879388117969256,0.20483538139936672,0.1879736020501668,0.16702215345157628,0.13863741647653219,0.073227122619857005,,,,,,,,
93720,0.012030000000000001,0.2608482120469659,0,0.19040151753541268,49.998934426228459,0.063846324725619005,49.998934426228068,49.998934426228075,49.998934426228033,49.998934426227954,49.998934426227891,49.998934426227841,49.998934426227784,49.998934426227727,49.998934426227684,49.998934426227748,49.99893442622777,49.998934426227855,49.998934426228409,,,,,,,,,0.2608482120469659,0.26002028971199892,0.25753056644300126,0.25335993634286691,0.2474720886657551,0.23980541795732502,0.23025808836249056,0.21865984059106311,0.2047146232317511,0.1878682416593406,0.166934880826657,0.13857263324614577,0.073201316367173599,,,,,,,,
93780,0.012030000000000001,0.26067155631201699,0,0.19029102044522189,49.998934426229546,0.063822100865818895,49.998934426227898,49.998934426227919,49.998934426227876,49.998934426227862,49.998934426227798,49.998934426227819,49.998934426227784,49.998934426227798,49.998934426227784,49.998934426227919,49.998934426228118,49.998934426228629,49.998934426229518,,,,,,,,,0.26067155631201699,0.25984451273677189,0.25735742325232619,0.25319117526663115,0.24730944969798488,0.23965063612613097,0.23011290613116009,0.21852603686789399,0.2045940753178899,0.18776306130774872,0.16684775375954355,0.13850795469790736,0.073175563058573312,,,,,,,,
93840,0.012030000000000001,0.26049522559100596,0,0.19018071641402595,49.998934426228814,0.063797939283137303,49.998934426227855,49.998934426227869,49.998934426227841,49.998934426227862,49.998934426227862,49.998934426227926,49.998934426227976,49.998934426228054,49.998934426228047,49.998934426227997,49.998934426227905,49.99893442622821,49.998934426228821,,,,,,,,,0.26049522559100596,0.25966905891410863,0.2571845976450205,0.25302272254016406,0.24714710624946559,0.2394961334698496,0.22996798330035056,0.2183924693985631,0.20447373712002018,0.18765806054041587,0.16676077188837737,0.13844338057664377,0.073149862525580422,,,,,,,,
93900,0.012030000000000001,0.26031921902127136,0,0.19007060494565836,49.998934426228729,0.063773839773825072,49.998934426227919,49.998934426227926,49.998934426227926,49.998934426227919,49.998934426227919,49.998934426227954,49.998934426227969,49.998934426227976,49.998934426227926,49.998934426227926,49.998934426227919,49.998934426228111,49.998934426228701,,,,,,,,,0.26031921902127136,0.25949392738674587,0.25701208877995319,0.2528545773490134,0.24698505754266784,0.23934190925771337,0.22982331919541826,0.21825913757343632,0.2043536081021288,0.18755323890385509,0.16667393485246701,0.13837891062792665,0.073124214600336163,,,,,,,,
93960,0.012030000000000001,0.26014353574301263,0,0.18996068554555798,49.99893442622902,0.063749802134843533,49.998934426227947,49.998934426227962,49.998934426227947,49.998934426227954,49.998934426227933,49.998934426227983,49.99893442622799,49.998934426228047,49.998934426228125,49.998934426228224,49.998934426228381,49.998934426228587,49.998934426228992,,,,,,,,,0.26014353574301263,0.25931911730026252,0.25683989581877914,0.2526867388814184,0.2468233028026246,0.23918796276135357,0.22967891314392233,0.21812604078486261,0.20423368772994788,0.18744859594606395,0.16658724229228314,0.1383145445980736,0.073098619115610483,,,,,,,,
94020,0.012030000000000001,0.25996817489942331,0,0.18985095772084445,49.998934426228203,0.063725826163887569,49.998934426227983,49.998934426227983,49.998934426228004,49.998934426228026,49.998934426228026,49.998934426228111,49.998934426228161,49.998934426228232,49.998934426228267,49.998934426228331,49.998934426228296,49.998934426228253,49.998934426228189,,,,,,,,,0.25996817489942331,0.25914462780321196,0.25666801792606736,0.25251920632843655,0.24666184125705068,0.23903429325491177,0.22953476447572835,0.21799317842726701,0.20411397547103605,0.18734413121659088,0.16650069384951119,0.1382502822341859,0.073073075904827811,,,,,,,,
94080,0.012030000000000001,0.25979313563644202,0,0.18974142098017976,49.998934426226192,0.06370191165934444,49.998934426228075,49.998934426228082,49.998934426228104,49.998934426228082,49.998934426228075,49.998934426228075,49.998934426228033,49.998934426227919,49.99893442622772,49.998934426227514,49.998934426227216,49.998934426226789,49.998934426226199,,,,,,,,,0.25979313563644202,0.25897045804687463,0.25649645426906115,0.25235197888370825,0.24650067213612026,0.23888090001483153,0.22939087252281659,0.21786054989697884,0.20399447079462749,0.18723984426640655,0.16641428916694956,0.13818612328408572,0.073047584802024237,,,,,,,,
94140,0.012030000000000001,0.25961841710295214,0,0.18963207483388009,49.998934426226441,0.063678058420335165,49.998934426228033,49.998934426228026,49.99893442622804,49.998934426227969,49.998934426227905,49.998934426227869,49.998934426227798,49.998934426227727,49.998934426227635,49.998934426227557,49.998934426227422,49.99893442622713,49.998934426226462,,,,,,,,,0.25961841710295214,0.25879660718545572,0.25632520401786946,0.2521850557436443,0.24633979467264419,0.23872778232002503,0.22924723661943602,0.21772815459236972,0.20387517317175297,0.18713573464800523,0.16632802788858816,0.13812206749637174,0.073022145641890274,,,,,,,,
94200,0.012030000000000001,0.25944401845059467,0,0.18952291879381197,49.99893442622519,0.063654266246684188,49.998934426227883,49.998934426227905,49.998934426227855,49.998934426227805,49.99893442622772,49.998934426227649,49.998934426227514,49.998934426227336,49.998934426227038,49.998934426226683,49.998934426226171,49.998934426225624,49.998934426225183,,,,,,,,,0.25944401845059467,0.25862307437590026,0.25615426634528715,0.25201843610725083,0.24617920810190452,0.23857493945171696,0.22910385610196055,0.217595991913725,0.20375608207512608,0.18703180191530722,0.16624190965953237,0.13805811462037193,0.072996758259738198,,,,,,,,
94260,0.012030000000000001,0.25926993883396204,0,0.18941395237350137,49.998934426224508,0.063630534938952155,49.998934426227663,49.998934426227656,49.998934426227585,49.998934426227528,49.998934426227422,49.998934426227279,49.998934426227116,49.998934426226981,49.998934426226761,49.99893442622654,49.998934426226121,49.998934426225411,49.998934426224487,,,,,,,,,0.25926993883396204,0.2584498587780853,0.25598364042698218,0.25185211917631095,0.24601891166182621,0.23842237069360667,0.22896073030903819,0.21746406126337808,0.20363719697926141,0.18692804562375809,0.16615593412608001,0.13799426440619744,0.072971422491541219,,,,,,,,
94320,0.012030000000000001,0.25909617741038027,0,0.18930517508801198,49.998934426226647,0.063606864298412377,49.998934426227351,49.998934426227358,49.998934426227287,49.998934426227208,49.99893442622713,49.998934426227024,49.998934426226882,49.998934426226789,49.998934426226661,49.998934426226633,49.998934426226604,49.998934426226583,49.99893442622664,,,,,,,,,0.25909617741038027,0.25827695955460295,0.25581332544128432,0.25168610415517995,0.24585890459278278,0.23827007533168604,0.22881785858142401,0.21733236204556011,0.20351851736034182,0.18682446533021488,0.16607010093563251,0.13793051660468689,0.072946138173896224,,,,,,,,
94380,0.012030000000000001,0.25892273334003435,0,0.18919658645401627,49.998934426225169,0.063583254127058536,49.998934426227088,49.998934426227109,49.998934426227052,49.998934426227002,49.998934426226938,49.998934426226882,49.998934426226796,49.998934426226697,49.998934426226562,49.998934426226448,49.998934426226228,49.998934426225887,49.998934426225183,,,,,,,,,0.25892273334003435,0.25810437587088564,0.25564332056930666,0.25152039025090289,0.24569918613770822,0.23811805265434371,0.22867524026207642,0.21720089366648648,0.20340004269629414,0.18672106059301027,0.16598440973674425,0.13786687096744227,0.072920905144049281,,,,,,,,
