time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
1466,2.5499995052544482,2.549999226392631,2.5499979884562207,2.5499940771320606,2.5499824384156007,2.5499493573901946,2.5498599090997729,2.5496307371428388,2.5490758822128545,2.5478085763399614,2.5450806737687865,2.5395493726434553,2.5289834775091373,2.5099584470540104,2.4776292365873824,2.4256887004700758,2.346589600337345,2.2320116592016057,2.0733817499642369,1.8619516979655917,1.5871314091008164
1467,2.5499995002895961,2.5499992190471765,2.5499979711845602,2.5499940313786706,2.5499823168360849,2.5499490448075237,2.5498591428302841,2.5496289593985177,2.5490719961311465,2.5478005952892682,2.5450653047821703,2.5395216621743382,2.5289367460731582,2.509884787425201,2.4775207719909949,2.4255395585380559,2.346398213531427,2.2317827051802199,2.0731269675722417,1.8616889766858395,1.5868819670938785
1468,2.5499994952816247,2.5499992116416972,2.5499979537872353,2.5499939853316098,2.5499821945729662,2.5499487306996018,2.5498583733533926,2.5496271753606421,2.5490680986149927,2.5477925951460256,2.5450499067527255,2.5394939119411308,2.5288899665837503,2.5098110784635441,2.4774122684312228,2.4253904022422561,2.3462068496426891,2.2315538175222676,2.0728722907113548,1.8614263839638125,1.5866326564180606
1469,2.5499994902302232,2.549999204175788,2.5499979362635088,2.5499939389894104,2.5499820716233783,2.5499484150611842,2.5498576006603373,2.5496253850161854,2.5490641896478112,2.5477845758936231,2.5450344796710209,2.5394661219515613,2.5288431390748731,2.5097373202314586,2.4773037259888842,2.4252412316586485,2.3460155087122945,2.2313249962097008,2.0726177192922015,1.8611639196988525,1.5863834768544343
1470,2.5499994851350762,2.5499991966490416,2.5499979186126409,2.5499938923505998,2.549981947984449,2.5499480978870182,2.5498568247423483,2.5496235883521203,2.5490602692130353,2.547776537515487,2.5450190235276819,2.5394382922134158,2.5287962635805128,2.5096635127913203,2.4771951447446767,2.4250920468630404,2.3458241907812636,2.2310962412244026,2.0723632532255607,1.8609015837901175,1.5861344281904997
1471,2.5499994799958681,2.5499991890610483,2.5499979008338891,2.5499938454137014,2.5499818236533001,2.5499477791718435,2.5498560455906509,2.5496217853554222,2.5490563372941142,2.5477684799950819,2.5450035383133929,2.53941042273454,2.5287493401346799,2.5095896562054638,2.4770865247791773,2.4249428479310735,2.3456328958904749,2.2308675525481823,2.0721088924223969,1.860639376135933,1.5858855102172031
1472,2.5499994748122812,2.5499991814113958,2.5499978829265073,2.5499937981772329,2.549981698627044,2.5499474589103888,2.5498552631964606,2.5496199760130636,2.5490523938745127,2.5477604033159102,2.5449880240188931,2.5393825135228356,2.5287023687714094,2.5095157505361825,2.4769778661728448,2.4247936349382209,2.3454416240806646,2.2306389301627778,2.0718546367938515,1.8603772966342751,1.5856367227305153
1473,2.5499994695839967,2.5499991736996717,2.5499978648897459,2.5499937506397066,2.5499815729027859,2.5499471370973756,2.5498544775509857,2.5496181603120189,2.5490484389377128,2.547752307461514,2.5449724806349794,2.5393545645862607,2.5286553495247617,2.509441795845726,2.4768691690060183,2.4246444079597906,2.3452503753924296,2.2304103740498546,2.0716004862512798,1.8601153451823602,1.5853880655296233
1474,2.5499994643106931,2.5499991659254602,2.549997846722853,2.5499937027996307,2.5499814464776254,2.5499468137275163,2.5498536886454275,2.5496163382392618,2.5490444724672106,2.5477441924154709,2.544956908152507,2.5393265759328347,2.5286082824288241,2.5093677921963051,2.4767604333589164,2.4244951670709223,2.3450591498662217,2.2301818841910084,2.0713464407061268,1.8598535216772552,1.5851395384211255
1475,2.5499994589920489,2.5499991580883425,2.5499978284250719,2.5499936546555086,2.549981319348654,2.549946488795515,2.5498528964709815,2.5496145097817662,2.549040494446519,2.5477360581613975,2.5449413065623872,2.5392985475706311,2.528561167517704,2.5092937396500856,2.4766516593116381,2.4243459123465931,2.3448679475423568,2.2299534605677604,2.0710925000702103,1.8595918260147761,1.5848911412094777
1476,2.5499994536277386,2.5499991501878982,2.5499978099956433,2.5499936062058373,2.5499811915129564,2.5499461622960666,2.5498521010188337,2.5496126749265069,2.549036504859167,2.5477279046829477,2.544925675855588,2.5392704795077838,2.5285140048255368,2.5092196382691938,2.4765428469441644,2.4241966438616127,2.3446767684610061,2.2297251031615621,2.0708386642554553,1.859330258090464,1.5846428737061136
1477,2.5499994482174371,2.5499991422237058,2.5499977914338054,2.5499935574491097,2.5499810629676101,2.5499458342238586,2.5498513022801648,2.5496108336604584,2.5490325036886992,2.5477197319638143,2.5449100160231355,2.5392423717524824,2.5284667943864818,2.5091454881157129,2.4764339963363544,2.424047361690624,2.3444856126622002,2.2294968119537919,2.0705849331739645,1.8590688177993411,1.5843947357269581
1478,2.5499994427608139,2.5499991341953403,2.5499977727387932,2.5499935083838148,2.5499809337096844,2.5499455045735671,2.5498505002461469,2.5496089859705955,2.5490284909186767,2.5477115399877279,2.5448943270561108,2.5392142243129698,2.5284195362347188,2.5090712892516813,2.4763251075679542,2.4238980659081153,2.3442944801858356,2.2292685869257607,2.0703313067382867,1.8588075050352411,1.5841467270834335
1479,2.5499994372575405,2.5499991261023762,2.5499977539098388,2.549993459008435,2.5499808037362435,2.5499451733398621,2.5498496949079463,2.549607131843894,2.5490244665326767,2.5477033287384567,2.5448786089456537,2.5391860371975503,2.528372230404456,2.5089970417390979,2.4762161807185858,2.4237487565883997,2.3441033710716628,2.2290404280587039,2.0700777848609828,1.8585463196918286,1.5838988475970497
1480,2.5499994317072843,2.5499991179443842,2.54999773494617,2.5499934093214485,2.5499806730443426,2.5499448405174037,2.5498488862567208,2.5496052712673301,2.5490204305142918,2.547695098199807,2.5448628616829585,2.5391578104145833,2.5283248769299234,2.5089227456399188,2.4761072158677542,2.4235994338056313,2.3439122853592944,2.2288123353337879,2.0698243674549355,1.8582852616619974,1.5836510970890587
1481,2.5499994261097121,2.5499991097209329,2.5499977158470117,2.5499933593213275,2.5499805416310304,2.5499445061008443,2.5498480742836227,2.5496034042278795,2.5490163828471322,2.5476868483556223,2.5448470852592759,2.5391295439724817,2.5282774758453699,2.5088484010160559,2.4759982130948455,2.4234500976338049,2.3437212230882096,2.228584308732112,2.0695710544333674,1.8580243308380298,1.5834034753799884
1482,2.5499994204644896,2.5499991014315899,2.5499976966115856,2.5499933090065405,2.5499804094933487,2.5499441700848275,2.549847258979796,2.5496015307125197,2.5490123235148228,2.5476785791897858,2.5448312796659147,2.5391012378797195,2.5282300271850748,2.5087740079293805,2.475889172479127,2.4233007481467452,2.3435301842977414,2.2283563482347004,2.0693178457096137,1.8577635271115376,1.5831559822969081
1483,2.5499994147712788,2.5499990930759191,2.54999767723911,2.5499932583755505,2.5499802766283319,2.5499438324639883,2.5498464403363781,2.5495996507082284,2.549008252501006,2.5476702906862165,2.5448154448942386,2.5390728921448225,2.5281825309833352,2.5086995664417193,2.4757800940997496,2.4231513854181199,2.3433391690270891,2.2281284538225115,2.0690647411973364,1.8575028503737376,1.5829086176664398
1484,2.5499994090297391,2.5499990846534839,2.5499976577288002,2.549993207426815,2.5499801430330074,2.5499434932329526,2.5498456183445004,2.5495977642019851,2.5490041697893404,2.5476619828288736,2.5447995809356692,2.5390445067763729,2.5281349872744707,2.508625076614857,2.4756709780357462,2.4230020095214337,2.3431481773153124,2.2279006254764364,2.0688117408104603,1.8572423005153318,1.5826613813168318
1485,2.5499994032395303,2.5499990761638447,2.5499976380798688,2.549993156158787,2.5499800087043956,2.5499431523863381,2.5498447929952861,2.5495958711807685,2.5490000753635007,2.5476536556017524,2.544783687781683,2.5390160817830107,2.5280873960928267,2.5085505385105349,2.4755618243660291,2.4228526205300263,2.3429572092013311,2.2276728631772915,2.0685588444631158,1.8569818774262217,1.5824142730800212
1486,2.5499993974003097,2.5499990676065596,2.5499976182915236,2.5499931045699151,2.5499798736395087,2.5499428099187544,2.5498439642798516,2.5495939716315577,2.5489959692071777,2.5476453089888866,2.5447677654238112,2.538987617173428,2.5280397574727687,2.5084759521904516,2.4754526331693953,2.4227032185170829,2.3427662647239336,2.227445166905837,2.0683060520697345,1.8567215809963318,1.5821672927871735
1487,2.549999391511732,2.5499990589811836,2.5499975983629706,2.5499930526586412,2.5499797378353519,2.549942465824802,2.5498431321893076,2.5495920655413342,2.5489918513040801,2.5476369429743486,2.5447518138536425,2.5389591129563756,2.5279920714486845,2.5084013177162623,2.475343404524522,2.4225538035556213,2.3425753439217649,2.2272175366427578,2.0680533635449772,1.8564614111147191,1.5819204402728329
1488,2.5499993855734515,2.5499990502872709,2.5499975782934117,2.5499930004234037,2.549979601288924,2.5499421200990726,2.5498422967147567,2.5495901528970788,2.5489877216379311,2.5476285575422475,2.544735833062822,2.5389305691406583,2.5279443380549873,2.5083266351495799,2.4752341385099688,2.4224043757184979,2.3423844468333326,2.2269899723686688,2.0678007788037585,1.8562013676698941,1.5816737153735061
1489,2.5499993795851186,2.549999041524373,2.5499975580820466,2.5499929478626346,2.5499794639972171,2.5499417727361506,2.549841457847295,2.5495882336857751,2.5489835801924721,2.547620152676731,2.544719823043049,2.5389019857351327,2.527896557326105,2.5082519045519729,2.4751248352041819,2.4222549350784175,2.3421935734970143,2.2267624740641345,2.0675482977612512,1.8559414505504765,1.5814271179247843
1490,2.5499993735463828,2.549999032692039,2.5499975377280704,2.5499928949747628,2.5499793259572159,2.5499414237306111,2.5498406155780127,2.5495863078944061,2.548979426951461,2.5476117283619848,2.5447037837860798,2.5388733627487139,2.5278487292964913,2.5081771259849668,2.4750154946854854,2.4221054817079164,2.3420027239510453,2.226535041709643,2.0672959203328802,1.8556816596442445,1.581180647765523
1491,2.549999367456893,2.5499990237898156,2.5499975172306759,2.5499928417582103,2.5499791871658974,2.5499410730770204,2.549839769897992,2.5495843755099563,2.5489752618986707,2.5476032845822321,2.5446877152837271,2.5388447001903716,2.527800854000624,2.5081022995100448,2.4749061170320874,2.4219560156793714,2.341811898233523,2.2263076752856148,2.0670436464343238,1.8554219948384907,1.5809343047362703
1492,2.5499993613162935,2.5499990148172484,2.5499974965890515,2.5499927882113949,2.5499790476202313,2.5499407207699383,2.549838920798309,2.5495824365194113,2.548971085017893,2.5475948213217352,2.5446716175278556,2.5388159980691261,2.5277529314729956,2.5080274251886436,2.4747967023220814,2.4218065370650086,2.3416210963824167,2.226080374772426,2.0667914759814812,1.8551624560206983,1.5806880886765673
1493,2.5499993551242297,2.5499990057738802,2.5499974758023831,2.5499927343327289,2.5499789073171808,2.5499403668039133,2.5498380682700339,2.5495804909097575,2.5489668962929355,2.547586338564793,2.544655490510388,2.5387872563940546,2.5277049617481238,2.5079525030821581,2.4746872506334414,2.4216570459368891,2.3414303184355534,2.2258531401503765,2.0665394088905216,1.8549030430775653,1.5804419994288255
1494,2.5499993488803425,2.5499989966592502,2.5499974548698523,2.5499926801206203,2.5499787662537003,2.5499400111734882,2.549837212304229,2.5495785386679826,2.5489626957076217,2.5475778362957433,2.5446393342233029,2.5387584751742898,2.5276569448605484,2.507877533251941,2.4745777620440235,2.4215075423669123,2.3412395644306243,2.2256259713996989,2.0662874450778665,1.8546437558953701,1.5801960368368855
1495,2.5499993425842722,2.5499989874728968,2.5499974337906393,2.5499926255734704,2.5499786244267399,2.5499396538731953,2.5498363528919508,2.5495765797810761,2.5489584832457934,2.5475693144989613,2.5446231486586317,2.5387296544190141,2.527608880844824,2.5078025157592982,2.474468236631572,2.4213580264268297,2.3410488344051923,2.2253988685005908,2.0660355844601157,1.8543845943606365,1.5799502007439576
1496,2.5499993362356563,2.5499989782143553,2.5499974125639193,2.5499925706896769,2.5499784818332398,2.549939294897559,2.549835490024249,2.5495746142360294,2.548954258891309,2.547560773158859,2.5446069338084638,2.5387007941374669,2.5275607697355302,2.5077274506654939,2.4743586744737116,2.4212084981882267,2.3408581283966789,2.2251718314331703,2.0657838269541569,1.8541255583591738,1.5797044909955384
1497,2.5499993298341304,2.5499989688831586,2.549997391188866,2.5499925154676326,2.5499783384701349,2.5499389342410956,2.5498346236921678,2.5495726420198332,2.548950022628043,2.5475522122598879,2.5445906896649428,2.5386718943389415,2.5275126115672673,2.5076523380317477,2.4742490756479496,2.4210589577225301,2.3406674464423709,2.2249448601774948,2.0655321724771198,1.8538666477764352,1.5794589074383418
1498,2.5499993233793301,2.5499989594788386,2.5499973696646467,2.5499924599057242,2.5499781943343525,2.5499385718983141,2.5498337538867428,2.5495706631194808,2.5489457744398876,2.547543631786537,2.5445744162202657,2.5386429550327798,2.5274644063746523,2.5075771779192353,2.4741394402316801,2.4209094051010189,2.340476788579426,2.2247179547135878,2.0652806209462842,1.8536078624981112,1.5792134499189052
